@relation traning_set_new-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.Remove-R1

@attribute ip_flags numeric
@attribute ip_ttl numeric
@attribute tcp_winsize numeric
@attribute tcp_data_len numeric
@attribute tcp_flow_dir numeric
@attribute app_proto_name {http,ftp-c,smtp,trojans}

@data
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,95,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,78,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,86,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,69,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,78,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,61,2,ftp-c
2,64,63784,25,1,ftp-c
0,128,64240,97,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,81,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,78,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,61,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,73,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,56,2,ftp-c
2,64,63784,7,1,ftp-c
0,128,64240,47,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,31,2,ftp-c
2,64,63784,36,1,ftp-c
0,128,64240,77,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,61,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,33,1,ftp-c
0,128,64240,105,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,89,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,42,2,ftp-c
2,64,63784,38,1,ftp-c
0,128,64240,77,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,61,2,ftp-c
2,64,63784,18,1,ftp-c
0,128,64240,90,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,74,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,38,1,ftp-c
0,128,64240,77,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,61,2,ftp-c
2,64,63784,28,1,ftp-c
0,128,64240,100,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,84,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,38,1,ftp-c
0,128,64240,77,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,61,2,ftp-c
2,64,63784,60,1,ftp-c
0,128,64240,132,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,116,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,38,1,ftp-c
0,128,64240,77,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,61,2,ftp-c
2,64,63784,29,1,ftp-c
0,128,64240,101,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,85,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,38,1,ftp-c
0,128,64240,77,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,61,2,ftp-c
2,64,63784,16,1,ftp-c
0,128,64240,88,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,72,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,38,1,ftp-c
0,128,64240,77,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,61,2,ftp-c
2,64,63784,43,1,ftp-c
0,128,64240,115,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,99,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,13,1,ftp-c
0,128,64240,123,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,107,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,76,1,ftp-c
0,128,64240,115,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,99,2,ftp-c
2,64,63784,33,1,ftp-c
0,128,64240,143,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,127,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,42,2,ftp-c
2,64,63784,76,1,ftp-c
0,128,64240,115,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,99,2,ftp-c
2,64,63784,18,1,ftp-c
0,128,64240,128,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,112,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,27,1,ftp-c
0,128,64240,150,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,134,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,129,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,112,2,ftp-c
2,64,63784,76,1,ftp-c
0,128,64240,115,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,99,2,ftp-c
2,64,63784,26,1,ftp-c
0,128,64240,136,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,120,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,38,1,ftp-c
0,128,64240,77,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,61,2,ftp-c
2,64,63784,12,1,ftp-c
0,128,64240,84,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,68,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,42,2,ftp-c
2,64,63784,38,1,ftp-c
0,128,64240,77,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,61,2,ftp-c
2,64,63784,22,1,ftp-c
0,128,64240,94,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,78,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,16,1,ftp-c
0,128,64240,105,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,89,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,42,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,95,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,78,2,ftp-c
2,64,63784,17,1,ftp-c
0,128,64240,106,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,90,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,95,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,78,2,ftp-c
2,64,63784,16,1,ftp-c
0,128,64240,105,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,89,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,95,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,78,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,78,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,61,2,ftp-c
2,64,63784,26,1,ftp-c
0,128,64240,98,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,82,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,15,1,ftp-c
0,128,64240,108,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,92,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,99,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,82,2,ftp-c
2,64,63784,59,1,ftp-c
0,128,64240,152,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,136,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,99,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,82,2,ftp-c
2,64,63784,36,1,ftp-c
0,128,64240,129,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,113,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,99,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,82,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,78,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,61,2,ftp-c
2,64,63784,58,1,ftp-c
0,128,64240,130,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,114,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,38,1,ftp-c
0,128,64240,77,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,61,2,ftp-c
2,64,63784,20,1,ftp-c
0,128,64240,92,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,76,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,38,1,ftp-c
0,128,64240,77,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,61,2,ftp-c
2,64,63784,18,1,ftp-c
0,128,64240,90,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,74,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,114,1,ftp-c
0,128,64240,199,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,183,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,51,1,ftp-c
0,128,64240,90,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,74,2,ftp-c
2,64,63784,166,1,ftp-c
0,128,64240,251,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,235,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,91,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,74,2,ftp-c
2,64,63784,111,1,ftp-c
0,128,64240,196,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,180,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,51,1,ftp-c
0,128,64240,90,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,74,2,ftp-c
2,64,63784,163,1,ftp-c
0,128,64240,248,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,232,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,91,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,74,2,ftp-c
2,64,63784,38,1,ftp-c
0,128,64240,77,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,61,2,ftp-c
2,64,63784,44,1,ftp-c
0,128,64240,116,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,100,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,7,1,ftp-c
0,128,64240,47,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,31,2,ftp-c
2,64,63784,27,1,ftp-c
0,128,64240,68,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,52,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,34,1,ftp-c
0,128,64240,97,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,81,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,7,1,ftp-c
0,128,64240,47,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,31,2,ftp-c
2,64,63784,29,1,ftp-c
0,128,64240,70,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,54,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,13,1,ftp-c
0,128,64240,78,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,62,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,27,1,ftp-c
0,128,64240,100,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,84,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,42,2,ftp-c
2,64,63784,11,1,ftp-c
0,128,64240,106,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,90,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,19,1,ftp-c
0,128,64240,120,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,104,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,67,1,ftp-c
0,128,64240,106,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,90,2,ftp-c
2,64,63784,20,1,ftp-c
0,128,64240,121,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,105,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,67,1,ftp-c
0,128,64240,106,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,90,2,ftp-c
2,64,63784,21,1,ftp-c
0,128,64240,122,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,106,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
0,128,64240,60,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
2,64,6432,31,1,ftp-c
0,128,64240,70,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,54,2,ftp-c
2,64,6432,24,1,ftp-c
0,128,64240,89,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,73,2,ftp-c
2,64,6432,8,1,ftp-c
0,128,64240,19,2,ftp-c
2,64,6432,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,6432,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,6432,56,1,ftp-c
0,128,64240,140,2,ftp-c
2,64,7504,5,1,ftp-c
0,128,64240,124,2,ftp-c
2,64,7504,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,7504,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,7504,9,1,ftp-c
0,128,64240,144,2,ftp-c
2,64,8576,5,1,ftp-c
0,128,64240,128,2,ftp-c
2,64,9648,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,9648,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,9648,11,1,ftp-c
0,128,64240,150,2,ftp-c
2,64,10720,5,1,ftp-c
0,128,64240,134,2,ftp-c
2,64,11792,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,11792,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,11792,105,1,ftp-c
0,128,64240,144,2,ftp-c
2,64,12864,5,1,ftp-c
0,128,64240,128,2,ftp-c
2,64,13936,9,1,ftp-c
0,128,64240,148,2,ftp-c
2,64,15008,5,1,ftp-c
0,128,64240,132,2,ftp-c
2,64,16080,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,16080,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,16080,105,1,ftp-c
0,128,64240,144,2,ftp-c
2,64,17152,5,1,ftp-c
0,128,64240,128,2,ftp-c
2,64,18224,10,1,ftp-c
0,128,64240,149,2,ftp-c
2,64,19296,5,1,ftp-c
0,128,64240,133,2,ftp-c
2,64,20368,6,1,ftp-c
0,128,64240,50,2,ftp-c
2,64,20368,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,20368,6,1,ftp-c
0,128,64240,145,2,ftp-c
2,64,21440,5,1,ftp-c
0,128,64240,128,2,ftp-c
2,64,22512,101,1,ftp-c
0,128,64240,140,2,ftp-c
2,64,23584,5,1,ftp-c
0,128,64240,124,2,ftp-c
2,64,23584,9,1,ftp-c
0,128,64240,144,2,ftp-c
2,64,24656,5,1,ftp-c
0,128,64240,128,2,ftp-c
2,64,25728,6,1,ftp-c
0,128,64240,48,2,ftp-c
2,64,25728,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,25728,31,1,ftp-c
0,128,64240,70,2,ftp-c
2,64,25728,5,1,ftp-c
0,128,64240,54,2,ftp-c
2,64,25728,28,1,ftp-c
0,128,64240,93,2,ftp-c
2,64,25728,5,1,ftp-c
0,128,64240,77,2,ftp-c
2,64,25728,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,25728,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,25728,14,1,ftp-c
0,128,64240,102,2,ftp-c
2,64,25728,5,1,ftp-c
0,128,64240,86,2,ftp-c
2,64,25728,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,25728,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,25728,13,1,ftp-c
0,128,64240,110,2,ftp-c
2,64,25728,5,1,ftp-c
0,128,64240,94,2,ftp-c
2,64,25728,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,25728,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,25728,63,1,ftp-c
0,128,64240,102,2,ftp-c
2,64,25728,5,1,ftp-c
0,128,64240,86,2,ftp-c
2,64,25728,24,1,ftp-c
0,128,64240,121,2,ftp-c
2,64,25728,5,1,ftp-c
0,128,64240,105,2,ftp-c
2,64,25728,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,25728,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,25728,63,1,ftp-c
0,128,64240,102,2,ftp-c
2,64,25728,5,1,ftp-c
0,128,64240,86,2,ftp-c
2,64,25728,32,1,ftp-c
0,128,64240,129,2,ftp-c
2,64,26800,5,1,ftp-c
0,128,64240,113,2,ftp-c
2,64,26800,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,26800,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,26800,31,1,ftp-c
0,128,64240,70,2,ftp-c
2,64,26800,5,1,ftp-c
0,128,64240,54,2,ftp-c
2,64,26800,36,1,ftp-c
0,128,64240,101,2,ftp-c
2,64,26800,5,1,ftp-c
0,128,64240,85,2,ftp-c
2,64,26800,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,26800,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,26800,39,1,ftp-c
0,128,64240,78,2,ftp-c
2,64,26800,5,1,ftp-c
0,128,64240,62,2,ftp-c
2,64,26800,119,1,ftp-c
0,128,64240,192,2,ftp-c
2,64,27872,5,1,ftp-c
0,128,64240,176,2,ftp-c
2,64,28944,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,28944,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,28944,39,1,ftp-c
0,128,64240,78,2,ftp-c
2,64,28944,5,1,ftp-c
0,128,64240,62,2,ftp-c
2,64,28944,31,1,ftp-c
0,128,64240,104,2,ftp-c
2,64,28944,5,1,ftp-c
0,128,64240,88,2,ftp-c
2,64,28944,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,28944,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,28944,39,1,ftp-c
0,128,64240,78,2,ftp-c
2,64,28944,5,1,ftp-c
0,128,64240,62,2,ftp-c
2,64,28944,9,1,ftp-c
0,128,64240,82,2,ftp-c
2,64,28944,5,1,ftp-c
0,128,64240,66,2,ftp-c
2,64,28944,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,28944,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,28944,39,1,ftp-c
0,128,64240,78,2,ftp-c
2,64,28944,5,1,ftp-c
0,128,64240,62,2,ftp-c
2,64,28944,20,1,ftp-c
0,128,64240,93,2,ftp-c
2,64,28944,5,1,ftp-c
0,128,64240,77,2,ftp-c
2,64,28944,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,28944,6,1,ftp-c
0,128,64240,42,2,ftp-c
2,64,28944,8,1,ftp-c
0,128,64240,96,2,ftp-c
2,64,28944,5,1,ftp-c
0,128,64240,80,2,ftp-c
2,64,28944,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,28944,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,28944,6,1,ftp-c
0,128,64240,94,2,ftp-c
2,64,28944,5,1,ftp-c
0,128,64240,77,2,ftp-c
2,64,28944,39,1,ftp-c
0,128,64240,78,2,ftp-c
2,64,28944,5,1,ftp-c
0,128,64240,62,2,ftp-c
2,64,28944,63,1,ftp-c
0,128,64240,136,2,ftp-c
2,64,30016,5,1,ftp-c
0,128,64240,120,2,ftp-c
2,64,30016,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,30016,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,30016,39,1,ftp-c
0,128,64240,78,2,ftp-c
2,64,30016,5,1,ftp-c
0,128,64240,62,2,ftp-c
2,64,30016,105,1,ftp-c
0,128,64240,178,2,ftp-c
2,64,31088,5,1,ftp-c
0,128,64240,162,2,ftp-c
2,64,32160,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,32160,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,32160,39,1,ftp-c
0,128,64240,78,2,ftp-c
2,64,32160,5,1,ftp-c
0,128,64240,62,2,ftp-c
2,64,32160,39,1,ftp-c
0,128,64240,112,2,ftp-c
2,64,32160,5,1,ftp-c
0,128,64240,96,2,ftp-c
2,64,32160,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,32160,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,32160,39,1,ftp-c
0,128,64240,78,2,ftp-c
2,64,32160,5,1,ftp-c
0,128,64240,62,2,ftp-c
2,64,32160,57,1,ftp-c
0,128,64240,130,2,ftp-c
2,64,33232,5,1,ftp-c
0,128,64240,114,2,ftp-c
2,64,33232,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,33232,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,33232,9,1,ftp-c
0,128,64240,134,2,ftp-c
2,64,34304,5,1,ftp-c
0,128,64240,118,2,ftp-c
2,64,34304,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,34304,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,34304,6,1,ftp-c
0,128,64240,131,2,ftp-c
2,64,35376,5,1,ftp-c
0,128,64240,114,2,ftp-c
2,64,35376,6,1,ftp-c
0,128,64240,79,2,ftp-c
2,64,35376,5,1,ftp-c
0,128,64240,62,2,ftp-c
2,64,35376,153,1,ftp-c
0,128,64240,192,2,ftp-c
2,64,36448,5,1,ftp-c
